ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,year,days_since_launch
2016-06-08,42250,13.55235818540434,64.9,87.1,55.0,13.0,0.01,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1073
2016-06-09,52905,15.755235800018902,63.6,73.9,55.0,17.1,0.44,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1074
2016-06-10,53299,16.033148214162864,67.9,78.1,55.9,12.0,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1075
2016-06-11,41030,18.50436956698351,74.6,90.0,59.0,7.0,0.0,6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1076
2016-06-12,40637,19.7286159575428,80.2,90.0,64.0,14.0,0.1,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1077
2016-06-13,49069,15.067314054358832,66.0,86.0,59.0,16.9,0.0,6,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1078
2016-06-14,54813,15.48483388977067,69.0,81.0,59.0,11.2,0.0,6,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1079
2016-06-15,55049,15.635799620943764,75.3,87.1,60.1,6.2,0.0,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1080
2016-06-16,46198,14.328816904050685,73.3,87.1,66.0,4.4,0.12,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1081
2016-06-17,54236,16.921548418024933,71.2,77.0,66.0,6.4,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1082
2016-06-18,48901,20.863376345405342,73.0,86.0,63.0,5.3,0.0,6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1083
2016-06-19,45270,21.22478757087108,75.1,86.0,63.0,7.5,0.0,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1084
2016-06-20,52247,15.858149431227313,73.4,84.0,66.0,6.9,0.0,6,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1085
2016-06-21,53564,14.265951323027906,80.8,89.1,66.0,10.0,0.0,6,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1086
2016-06-22,55749,15.746382894760446,77.9,89.1,66.9,8.8,0.0,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1087
2016-06-23,53206,14.59984274956458,74.3,86.0,66.9,6.8,0.0,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1088
2016-06-24,54186,15.930940648876092,74.7,84.9,68.0,8.7,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1089
2016-06-25,43000,20.47097286821706,73.3,84.9,64.9,8.0,0.0,6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1090
2016-06-26,42992,19.89419155501799,75.8,86.0,64.9,7.5,0.0,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1091
2016-06-27,47023,14.955021656069013,75.7,86.0,69.1,9.9,0.0,6,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1092
2016-06-28,49593,14.70521310131134,72.6,84.0,69.1,9.3,0.54,6,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1093
2016-06-29,54882,14.842684304507848,75.7,87.1,70.0,5.5,0.07,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1094
2016-06-30,54843,14.294404026037965,77.6,87.1,70.0,6.9,0.0,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1095
2016-07-01,39669,17.03590839194333,76.9,87.1,70.0,8.4,0.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1096
2016-07-02,35837,20.688649533536104,72.9,81.0,68.0,11.5,0.28,7,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1097
2016-07-03,35348,23.127338180377954,75.4,82.0,68.0,7.3,0.0,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1098
2016-07-04,34860,20.66826974564928,76.7,86.0,69.1,7.8,0.0,7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1099
2016-07-05,43744,14.842111299073393,76.0,89.1,69.1,6.3,1.08,7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1100
2016-07-06,51353,14.844884102843714,85.8,96.1,69.1,5.3,0.57,7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1101
2016-07-07,48742,14.107261704484838,85.1,96.1,77.0,7.3,0.0,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1102
2016-07-08,44419,16.502004772732388,78.8,93.0,73.9,6.5,0.02,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1103
2016-07-09,38142,17.58379695174173,70.3,86.0,66.0,9.0,0.01,7,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1104
2016-07-10,41991,20.96528779976661,73.0,81.0,66.9,7.0,0.41,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1105
2016-07-11,52870,15.011559170291909,74.5,82.0,68.5,8.7,0.0,7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1106
2016-07-12,56537,16.041030062908657,76.6,84.0,69.1,8.1,0.0,7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1107
2016-07-13,55486,16.676759302646918,78.1,86.0,71.1,8.8,0.0,7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1108
2016-07-14,50350,15.634059582919564,80.4,91.0,73.0,7.8,0.0,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1109
2016-07-15,48572,15.101955173076398,86.6,91.9,75.0,6.4,0.5,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1110
2016-07-16,38406,18.126586991615905,84.1,91.9,77.0,8.0,0.0,7,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1111
2016-07-17,41347,20.469013068259688,83.1,93.0,77.0,5.1,0.0,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1112
2016-07-18,43687,15.44320469094544,86.3,97.0,77.0,8.5,0.0,7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1113
2016-07-19,54593,15.406976474395371,80.2,97.0,75.9,10.9,0.12,7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1114
2016-07-20,57225,15.270819571865443,77.9,88.0,71.1,7.2,0.0,7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1115
2016-07-21,54842,15.428570560276189,80.9,91.0,71.1,8.3,0.0,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1116
2016-07-22,49191,15.723654394774108,85.1,98.1,75.0,11.3,0.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1117
2016-07-23,37523,18.093327647931485,89.5,99.0,75.9,11.0,0.0,7,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1118
2016-07-24,39637,21.14364734969852,85.2,99.0,75.9,7.0,0.0,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1119
2016-07-25,35379,14.396699077607249,84.3,93.9,75.9,8.2,0.02,7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1120
2016-07-26,52912,15.439079666868253,81.7,93.9,75.0,8.3,0.77,7,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1121
2016-07-27,54163,15.903475004461836,84.5,93.9,75.0,6.6,0.0,7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1122
2016-07-28,50151,14.930211428153642,84.7,93.9,77.0,6.1,0.0,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1123
2016-07-29,37703,15.571842205306387,78.1,93.9,71.1,8.3,0.89,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1124
2016-07-30,27780,17.541447684185265,78.4,84.9,71.1,7.2,0.13,7,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1125
2016-07-31,27651,16.08520547780068,77.7,84.0,75.0,8.1,0.18,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1126
2016-08-01,49401,15.414388710080097,74.2,82.9,71.1,10.4,0.57,8,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1127
